Source,Target,Type,Id,Label,Weight,Candidate
1021535192,1004576149,Directed,25201,,2,Pezeshkian
1021535192,1004793780,Directed,25202,,3,Pezeshkian
1021535192,1004968989,Directed,25203,,2,Pezeshkian
1021535192,1005020200,Directed,25204,,5,Pezeshkian
1021535192,1005280116,Directed,25205,,33,Pezeshkian
1021535192,1005665139,Directed,25206,,4,Pezeshkian
1021535192,1005866359,Directed,25208,,4,Pezeshkian
1021535192,1006212930,Directed,25209,,8,Pezeshkian
1021535192,1006939659,Directed,25215,,9,Pezeshkian
1021535192,1007007698,Directed,25216,,3,Pezeshkian
1021535192,1008048202,Directed,25219,,2,Pezeshkian
1021535192,1018122956,Directed,25224,,2,Pezeshkian
1021535192,1027676885,Directed,25227,,2,Pezeshkian
1021535192,1050275597,Directed,25229,,8,Pezeshkian
1021535192,1052571203,Directed,25230,,3,Pezeshkian
1021535192,1056787456,Directed,25231,,2,Pezeshkian
1021535192,1058667053,Directed,25232,,2,Pezeshkian
1021535192,1066357067,Directed,25235,,5,Pezeshkian
1021535192,1069291200,Directed,25239,,4,Pezeshkian
1021535192,1073422940,Directed,25242,,10,Pezeshkian
1021535192,1118521939,Directed,25252,,2,Pezeshkian
1021535192,1124960057,Directed,25253,,2,Pezeshkian
1021535192,1126629649,Directed,25254,,2,Pezeshkian
1021535192,1134172351,Directed,25255,,2,Pezeshkian
1021535192,1168273313,Directed,25261,,2,Pezeshkian
1021535192,1177984023,Directed,25262,,2,Pezeshkian
1021535192,1221666621,Directed,25270,,3,Pezeshkian
1021535192,1239584755,Directed,25271,,10,Pezeshkian
1021535192,1275084443,Directed,25275,,2,Pezeshkian
1021535192,1365887516,Directed,25284,,2,Pezeshkian
1021535192,1496360879,Directed,25292,,2,Pezeshkian
1021535192,1859547507,Directed,25301,,3,Pezeshkian
1021659123,1005280116,Directed,25308,,6,Pezeshkian
1021659123,1005866359,Directed,25309,,2,Pezeshkian
1021659123,1008048202,Directed,25311,,2,Pezeshkian
1021659123,1069291200,Directed,25316,,2,Pezeshkian
1021659123,1106958042,Directed,25320,,2,Pezeshkian
1021659123,1119835032,Directed,25324,,2,Pezeshkian
1021715846,1142191532,Directed,25351,,2,Pezeshkian
1021739196,1023293892,Directed,25356,,5,Pezeshkian
1021739196,1175720974,Directed,25358,,4,Pezeshkian
1021739196,1187704989,Directed,25359,,13,Pezeshkian
1021764931,1019386970,Directed,25364,,2,Pezeshkian
1021764931,1177984023,Directed,25375,,2,Pezeshkian
1021830488,1001976122,Directed,25382,,4,Pezeshkian
1021830488,1005280116,Directed,25387,,4,Pezeshkian
1021830488,1006227643,Directed,25390,,2,Pezeshkian
1021830488,1021535192,Directed,25394,,2,Pezeshkian
1021830488,1058304610,Directed,25395,,3,Pezeshkian
1021830488,1069291200,Directed,25396,,3,Pezeshkian
1021830488,1289584758,Directed,25406,,2,Pezeshkian
1021833090,1000535320,Directed,25411,,2,Pezeshkian
1021833090,1001976122,Directed,25417,,39,Pezeshkian
1021833090,1002562901,Directed,25418,,9,Pezeshkian
1021833090,1002739327,Directed,25419,,15,Pezeshkian
1021833090,1002765601,Directed,25420,,6,Pezeshkian
1021833090,1002968495,Directed,25422,,2,Pezeshkian
1021833090,1003083643,Directed,25423,,2,Pezeshkian
1021833090,1003154420,Directed,25424,,2,Pezeshkian
1021833090,1004576149,Directed,25427,,6,Pezeshkian
1021833090,1005665139,Directed,25430,,8,Pezeshkian
1021833090,1005922729,Directed,25432,,4,Pezeshkian
1021833090,1006165084,Directed,25434,,3,Pezeshkian
1021833090,1006212930,Directed,25435,,9,Pezeshkian
1021833090,1006263686,Directed,25437,,23,Pezeshkian
1021833090,1006939659,Directed,25440,,15,Pezeshkian
1021833090,1007007698,Directed,25441,,5,Pezeshkian
1021833090,1007883087,Directed,25442,,4,Pezeshkian
1021833090,1009398580,Directed,25448,,3,Pezeshkian
1021833090,1029438506,Directed,25458,,4,Pezeshkian
1021833090,1031894080,Directed,25459,,3,Pezeshkian
1021833090,1058667053,Directed,25464,,3,Pezeshkian
1021833090,1066357067,Directed,25468,,67,Pezeshkian
1021833090,1068487996,Directed,25470,,19,Pezeshkian
1021833090,1068763227,Directed,25471,,3,Pezeshkian
1021833090,1074370071,Directed,25475,,2,Pezeshkian
1021833090,1078865953,Directed,25476,,15,Pezeshkian
1021833090,1088679846,Directed,25479,,2,Pezeshkian
1021833090,1115604022,Directed,25482,,2,Pezeshkian
1021833090,1145125036,Directed,25487,,3,Pezeshkian
1021833090,1162694867,Directed,25490,,2,Pezeshkian
1021833090,1172561370,Directed,25491,,2,Pezeshkian
1021833090,1228470839,Directed,25501,,2,Pezeshkian
1021833090,1242494978,Directed,25502,,2,Pezeshkian
1021833090,1262439586,Directed,25505,,2,Pezeshkian
1021833090,1275084443,Directed,25508,,2,Pezeshkian
1021833090,1277342544,Directed,25509,,2,Pezeshkian
1021833090,1277347123,Directed,25510,,2,Pezeshkian
1021833090,1280672547,Directed,25511,,2,Pezeshkian
1021833090,1282525983,Directed,25512,,2,Pezeshkian
1021833090,1283832408,Directed,25513,,2,Pezeshkian
1021833090,1297013581,Directed,25516,,3,Pezeshkian
1021833090,1333445442,Directed,25519,,4,Pezeshkian
1021833090,1346732056,Directed,25522,,10,Pezeshkian
1021833090,1380591662,Directed,25527,,3,Pezeshkian
1021833090,1387301119,Directed,25529,,2,Pezeshkian
1021833090,1434319799,Directed,25535,,2,Pezeshkian
1021833090,1447037192,Directed,25538,,2,Pezeshkian
1021833090,1494467680,Directed,25544,,2,Pezeshkian
1021833090,1509000655,Directed,25546,,2,Pezeshkian
1021833090,1513806464,Directed,25547,,2,Pezeshkian
1021833090,1548480322,Directed,25552,,2,Pezeshkian
1021833090,1707693946,Directed,25561,,2,Pezeshkian
1021833090,1750515542,Directed,25563,,2,Pezeshkian
1021833090,1834076179,Directed,25568,,2,Pezeshkian
1021833090,1966286808,Directed,25574,,5,Pezeshkian
1021833090,2234338892,Directed,25580,,5,Pezeshkian
1022008676,1156829958,Directed,25586,,2,Pezeshkian
1022086228,1701081435,Directed,25593,,3,Pezeshkian
1022142840,1191373712,Directed,25607,,2,Pezeshkian
1022315395,1005280116,Directed,25634,,5,Pezeshkian
1022315395,1005866359,Directed,25636,,2,Pezeshkian
1022315395,1006212930,Directed,25638,,2,Pezeshkian
1022315395,1006457889,Directed,25640,,2,Pezeshkian
1022315395,1007007698,Directed,25643,,2,Pezeshkian
1022315395,1022513828,Directed,25646,,2,Pezeshkian
1022315395,1027676885,Directed,25647,,2,Pezeshkian
1022315395,1067857913,Directed,25655,,2,Pezeshkian
1022315395,1069291200,Directed,25656,,2,Pezeshkian
1022315395,1080531584,Directed,25659,,2,Pezeshkian
1022315395,1089848788,Directed,25661,,4,Pezeshkian
1022315395,1107633871,Directed,25663,,3,Pezeshkian
1022315395,1118521939,Directed,25666,,2,Pezeshkian
1022315395,1119835032,Directed,25667,,2,Pezeshkian
1022315395,1143251160,Directed,25668,,2,Pezeshkian
1022315395,1374976409,Directed,25684,,2,Pezeshkian
1022315395,1489456179,Directed,25690,,2,Pezeshkian
1022323582,1804376071,Directed,25710,,2,Pezeshkian
1022472798,1189566498,Directed,25728,,2,Pezeshkian
1022472798,1324213724,Directed,25729,,7,Pezeshkian
1022502341,1001976122,Directed,25733,,5,Pezeshkian
1022502341,1005280116,Directed,25739,,10,Pezeshkian
1022502341,1069291200,Directed,25751,,3,Pezeshkian
1022502341,1078462155,Directed,25753,,2,Pezeshkian
1022502341,1083368581,Directed,25754,,3,Pezeshkian
1022502341,1127390421,Directed,25761,,2,Pezeshkian
1022502341,1368575513,Directed,25772,,2,Pezeshkian
1022502341,1532857131,Directed,25777,,2,Pezeshkian
1022502341,1859547507,Directed,25781,,2,Pezeshkian
1022513828,1000603703,Directed,25786,,2,Pezeshkian
1022513828,1005020200,Directed,25788,,3,Pezeshkian
1022513828,1005280116,Directed,25789,,10,Pezeshkian
1022513828,1006914438,Directed,25792,,2,Pezeshkian
1022513828,1066357067,Directed,25799,,2,Pezeshkian
1022513828,1119835032,Directed,25807,,3,Pezeshkian
1022513828,1332037585,Directed,25817,,2,Pezeshkian
1022527949,1320440487,Directed,25828,,7,Pezeshkian
1022532042,1001657916,Directed,25829,,3,Pezeshkian
1022532042,1002843824,Directed,25830,,2,Pezeshkian
1022532042,1062052894,Directed,25839,,2,Pezeshkian
1022532042,1254295693,Directed,25851,,2,Pezeshkian
1022532042,1401290793,Directed,25860,,2,Pezeshkian
1022624664,1001976122,Directed,25869,,2,Pezeshkian
1022673491,1005866359,Directed,25878,,3,Pezeshkian
1022673491,1008041509,Directed,25882,,2,Pezeshkian
1022673491,1237236083,Directed,25902,,2,Pezeshkian
1022673491,1453738719,Directed,25908,,3,Pezeshkian
1022673491,1787539350,Directed,25910,,3,Pezeshkian
1022714117,1119835032,Directed,25930,,2,Pezeshkian
1022751386,1050275597,Directed,25941,,2,Pezeshkian
1022769561,1050275597,Directed,25951,,2,Pezeshkian
1022769561,1068763227,Directed,25953,,2,Pezeshkian
1022769561,1069291200,Directed,25954,,2,Pezeshkian
1022928416,1764926174,Directed,25984,,18,Pezeshkian
1022954795,1058667053,Directed,25986,,3,Pezeshkian
1022991631,1324213724,Directed,25992,,5,Pezeshkian
1023183483,1002843824,Directed,26008,,2,Pezeshkian
1023183483,1004069147,Directed,26011,,2,Pezeshkian
1023183483,1007884158,Directed,26015,,3,Pezeshkian
1023183483,1027676885,Directed,26017,,2,Pezeshkian
1023183483,1127390421,Directed,26020,,2,Pezeshkian
1023183483,1867931552,Directed,26029,,4,Pezeshkian
1023185553,1005866359,Directed,26034,,3,Pezeshkian
1023185553,1083859091,Directed,26041,,2,Pezeshkian
1023240271,1004049619,Directed,26050,,3,Pezeshkian
1023293892,1001976122,Directed,26055,,10,Pezeshkian
1023293892,1002765601,Directed,26059,,3,Pezeshkian
1023293892,1004576149,Directed,26061,,3,Pezeshkian
1023293892,1006212930,Directed,26062,,15,Pezeshkian
1023293892,1006939659,Directed,26064,,5,Pezeshkian
1023293892,1007007698,Directed,26065,,5,Pezeshkian
1023293892,1043257524,Directed,26072,,3,Pezeshkian
1023293892,1048311732,Directed,26073,,4,Pezeshkian
1023293892,1066357067,Directed,26075,,4,Pezeshkian
1023293892,1095468285,Directed,26084,,2,Pezeshkian
1023293892,1150445537,Directed,26089,,2,Pezeshkian
1023293892,1221666621,Directed,26093,,2,Pezeshkian
1023293892,1369092212,Directed,26100,,3,Pezeshkian
1023293892,2234338892,Directed,26120,,2,Pezeshkian
1023339971,1001976122,Directed,26121,,8,Pezeshkian
1023339971,1005665139,Directed,26125,,2,Pezeshkian
1023339971,1007007698,Directed,26130,,3,Pezeshkian
1023339971,1010380688,Directed,26134,,2,Pezeshkian
1023339971,1068763227,Directed,26138,,3,Pezeshkian
1023339971,1096234110,Directed,26143,,2,Pezeshkian
1023339971,1221666621,Directed,26148,,2,Pezeshkian
1023402581,1142191532,Directed,26170,,2,Pezeshkian
1023402581,1956708093,Directed,26174,,2,Pezeshkian
1023447269,1083639254,Directed,26177,,2,Pezeshkian
1023460218,1001976122,Directed,26185,,9,Pezeshkian
1023460218,1002739327,Directed,26189,,5,Pezeshkian
1023460218,1002942713,Directed,26191,,2,Pezeshkian
1023460218,1004069147,Directed,26192,,3,Pezeshkian
1023460218,1005280116,Directed,26196,,8,Pezeshkian
1023460218,1005665139,Directed,26197,,10,Pezeshkian
1023460218,1007884158,Directed,26202,,3,Pezeshkian
1023460218,1053251919,Directed,26207,,2,Pezeshkian
1023460218,1069291200,Directed,26210,,2,Pezeshkian
1023460218,1070161307,Directed,26211,,2,Pezeshkian
1023460218,1119835032,Directed,26218,,2,Pezeshkian
1023546800,1320440487,Directed,26253,,2,Pezeshkian
1023547140,1001976122,Directed,26255,,11,Pezeshkian
1023547140,1002739327,Directed,26257,,13,Pezeshkian
1023547140,1002765601,Directed,26258,,3,Pezeshkian
1023547140,1004069147,Directed,26264,,2,Pezeshkian
1023547140,1004576149,Directed,26265,,3,Pezeshkian
1023547140,1005665139,Directed,26267,,4,Pezeshkian
1023547140,1006165084,Directed,26269,,3,Pezeshkian
1023547140,1006212930,Directed,26270,,8,Pezeshkian
1023547140,1006939659,Directed,26275,,12,Pezeshkian
1023547140,1048311732,Directed,26282,,4,Pezeshkian
1023547140,1066357067,Directed,26286,,13,Pezeshkian
1023547140,1124842035,Directed,26291,,2,Pezeshkian
1023547140,1193382006,Directed,26301,,2,Pezeshkian
1023547140,1276260585,Directed,26307,,2,Pezeshkian
1023547140,1956708093,Directed,26336,,2,Pezeshkian
1023743835,1001976122,Directed,26359,,3,Pezeshkian
1023743835,1005665139,Directed,26360,,2,Pezeshkian
1023743835,1050275597,Directed,26363,,5,Pezeshkian
1023746925,1031951174,Directed,26380,,2,Pezeshkian
1023746925,1267944305,Directed,26385,,2,Pezeshkian
1023746925,1458458663,Directed,26389,,6,Pezeshkian
1023746925,1951028764,Directed,26393,,3,Pezeshkian
1023919592,1001976122,Directed,26400,,6,Pezeshkian
1023919592,1050275597,Directed,26403,,2,Pezeshkian
1023919592,1176920441,Directed,26412,,2,Pezeshkian
1023919592,1572310352,Directed,26424,,2,Pezeshkian
1023938859,1050275597,Directed,26427,,2,Pezeshkian
1023949039,1004576149,Directed,26430,,5,Pezeshkian
1023949039,1008242494,Directed,26433,,2,Pezeshkian
1023949039,1054434303,Directed,26436,,2,Pezeshkian
1023949039,1068763227,Directed,26437,,4,Pezeshkian
1023949039,1083368581,Directed,26438,,3,Pezeshkian
1023981176,1068763227,Directed,26457,,3,Pezeshkian
1023981176,1086482465,Directed,26460,,3,Pezeshkian
1023981176,1222955556,Directed,26464,,2,Pezeshkian
1024080834,1675737584,Directed,26472,,2,Pezeshkian
1024187581,1083368581,Directed,26482,,2,Pezeshkian
1024196824,1267944305,Directed,26492,,2,Pezeshkian
1024196824,1380099567,Directed,26493,,2,Pezeshkian
1024196824,1458458663,Directed,26496,,4,Pezeshkian
1024196824,1951028764,Directed,26500,,3,Pezeshkian
1024334577,1005665139,Directed,26505,,4,Pezeshkian
1024334577,1050275597,Directed,26506,,2,Pezeshkian
1024341657,1002739327,Directed,26513,,2,Pezeshkian
1024341657,1005280116,Directed,26518,,5,Pezeshkian
1024341657,1006227643,Directed,26522,,2,Pezeshkian
1024341657,1021535192,Directed,26531,,4,Pezeshkian
1024341657,1027676885,Directed,26532,,5,Pezeshkian
1024341657,1068763227,Directed,26536,,2,Pezeshkian
1024341657,1069291200,Directed,26537,,2,Pezeshkian
1024341657,1368575513,Directed,26554,,2,Pezeshkian
1024341657,1376208776,Directed,26555,,2,Pezeshkian
1024341657,1859547507,Directed,26560,,2,Pezeshkian
1024346324,1050275597,Directed,26564,,2,Pezeshkian
1024374166,1205207297,Directed,26571,,2,Pezeshkian
1024448224,1050275597,Directed,26574,,2,Pezeshkian
1024470800,1068763227,Directed,26587,,2,Pezeshkian
1024539561,1083368581,Directed,26595,,2,Pezeshkian
1024783784,1394496186,Directed,26599,,5,Pezeshkian
1024818866,1068763227,Directed,26605,,3,Pezeshkian
1024872396,1027676885,Directed,26625,,2,Pezeshkian
1024878383,1006914438,Directed,26639,,5,Pezeshkian
1024957260,1003531746,Directed,26666,,2,Pezeshkian
1024957260,1005280116,Directed,26669,,3,Pezeshkian
1024957260,1006914438,Directed,26672,,2,Pezeshkian
1024957260,1007007698,Directed,26673,,2,Pezeshkian
1024957260,1027676885,Directed,26676,,2,Pezeshkian
1024957260,1106958042,Directed,26689,,3,Pezeshkian
1024957260,1324213724,Directed,26695,,4,Pezeshkian
1025079350,1001976122,Directed,26705,,8,Pezeshkian
1025079350,1002738390,Directed,26706,,3,Pezeshkian
1025079350,1005280116,Directed,26714,,5,Pezeshkian
1025079350,1005665139,Directed,26715,,4,Pezeshkian
1025079350,1068487996,Directed,26732,,3,Pezeshkian
1025079350,1069291200,Directed,26733,,2,Pezeshkian
1025079350,1073113824,Directed,26735,,2,Pezeshkian
1025079350,1119835032,Directed,26740,,2,Pezeshkian
1025079350,1126629649,Directed,26742,,2,Pezeshkian
1025079350,1160303891,Directed,26744,,3,Pezeshkian
1025079350,1239954210,Directed,26746,,2,Pezeshkian
1025079350,1276260585,Directed,26753,,2,Pezeshkian
1025079350,1287619445,Directed,26755,,6,Pezeshkian
1025079350,1551558115,Directed,26760,,4,Pezeshkian
1025113824,1068763227,Directed,26772,,2,Pezeshkian
1025119458,1004576149,Directed,26784,,6,Pezeshkian
1025119458,1068763227,Directed,26788,,3,Pezeshkian
1025119458,1070161307,Directed,26789,,2,Pezeshkian
1025242333,1320440487,Directed,26821,,2,Pezeshkian
1025319908,1142191532,Directed,26829,,2,Pezeshkian
1025451391,1001976122,Directed,26840,,3,Pezeshkian
1025451391,1002765601,Directed,26843,,2,Pezeshkian
1025451391,1005665139,Directed,26846,,3,Pezeshkian
1025451391,1006939659,Directed,26849,,10,Pezeshkian
1025451391,1007007698,Directed,26850,,4,Pezeshkian
1025451391,1065760641,Directed,26858,,2,Pezeshkian
1025451391,1066357067,Directed,26859,,2,Pezeshkian
1025451391,1068763227,Directed,26861,,3,Pezeshkian
1025451391,1069291200,Directed,26862,,2,Pezeshkian
1025451391,1083639254,Directed,26866,,2,Pezeshkian
1025451391,1119835032,Directed,26873,,2,Pezeshkian
1025451391,1369092212,Directed,26894,,2,Pezeshkian
1025451391,1447037192,Directed,26896,,2,Pezeshkian
1025451391,1447937292,Directed,26897,,2,Pezeshkian
1025497003,1326304859,Directed,26909,,2,Pezeshkian
1025697307,1002843824,Directed,26911,,6,Pezeshkian
1025745216,1002739327,Directed,26913,,2,Pezeshkian
1025745216,1124960057,Directed,26918,,2,Pezeshkian
1025747459,1027676885,Directed,26927,,2,Pezeshkian
1025810065,1002843824,Directed,26933,,3,Pezeshkian
1025979947,1001976122,Directed,26944,,4,Pezeshkian
1025979947,1002739327,Directed,26947,,2,Pezeshkian
1025979947,1002765601,Directed,26948,,2,Pezeshkian
1025979947,1002843824,Directed,26949,,2,Pezeshkian
1025979947,1002904936,Directed,26950,,2,Pezeshkian
1025979947,1004069147,Directed,26952,,3,Pezeshkian
1025979947,1005280116,Directed,26959,,24,Pezeshkian
1025979947,1005665139,Directed,26960,,2,Pezeshkian
1025979947,1005866359,Directed,26961,,10,Pezeshkian
1025979947,1006227643,Directed,26964,,4,Pezeshkian
1025979947,1006298883,Directed,26966,,2,Pezeshkian
1025979947,1006914438,Directed,26969,,11,Pezeshkian
1025979947,1006939659,Directed,26970,,2,Pezeshkian
1025979947,1007884158,Directed,26973,,7,Pezeshkian
1025979947,1021275194,Directed,26980,,2,Pezeshkian
1025979947,1027676885,Directed,26981,,11,Pezeshkian
1025979947,1066357067,Directed,26989,,2,Pezeshkian
1025979947,1068487996,Directed,26991,,2,Pezeshkian
1025979947,1068763227,Directed,26993,,3,Pezeshkian
1025979947,1069291200,Directed,26994,,9,Pezeshkian
1025979947,1083368581,Directed,26999,,4,Pezeshkian
1025979947,1084247669,Directed,27001,,2,Pezeshkian
1025979947,1101759541,Directed,27005,,2,Pezeshkian
1025979947,1106958042,Directed,27007,,2,Pezeshkian
1025979947,1118521939,Directed,27010,,2,Pezeshkian
1025979947,1308311510,Directed,27031,,6,Pezeshkian
1025979947,1391916768,Directed,27039,,2,Pezeshkian
1025979947,1760767393,Directed,27056,,3,Pezeshkian
1025979947,1803583427,Directed,27057,,3,Pezeshkian
1025979947,1859547507,Directed,27060,,2,Pezeshkian
1026132275,1181949278,Directed,27073,,2,Pezeshkian
1026246166,1001976122,Directed,27075,,11,Pezeshkian
1026246166,1002739327,Directed,27077,,5,Pezeshkian
1026246166,1002765601,Directed,27078,,4,Pezeshkian
1026246166,1002843824,Directed,27079,,2,Pezeshkian
1026246166,1005280116,Directed,27082,,5,Pezeshkian
1026246166,1005665139,Directed,27083,,4,Pezeshkian
1026246166,1005866359,Directed,27084,,2,Pezeshkian
1026246166,1006212930,Directed,27085,,3,Pezeshkian
1026246166,1006227643,Directed,27086,,3,Pezeshkian
1026246166,1006914438,Directed,27087,,9,Pezeshkian
1026246166,1006939659,Directed,27088,,2,Pezeshkian
1026246166,1007884158,Directed,27089,,11,Pezeshkian
1026246166,1066357067,Directed,27102,,3,Pezeshkian
1026246166,1068487996,Directed,27103,,2,Pezeshkian
1026246166,1068763227,Directed,27104,,2,Pezeshkian
1026246166,1069291200,Directed,27105,,5,Pezeshkian
1026246166,1127390421,Directed,27114,,4,Pezeshkian
1026246166,1153296763,Directed,27118,,2,Pezeshkian
1026246166,1374693748,Directed,27131,,2,Pezeshkian
1026246166,1454361599,Directed,27137,,2,Pezeshkian
1026246166,1859547507,Directed,27140,,2,Pezeshkian
1026250330,1119835032,Directed,27146,,2,Pezeshkian
1026282468,1001976122,Directed,27148,,2,Pezeshkian
1026282468,1005866359,Directed,27153,,2,Pezeshkian
1026282468,1069291200,Directed,27156,,2,Pezeshkian
1026282468,1324213724,Directed,27166,,5,Pezeshkian
1026282468,1364175336,Directed,27168,,2,Pezeshkian
1026282468,1366179987,Directed,27169,,2,Pezeshkian
1026319294,1387065269,Directed,27188,,2,Pezeshkian
1026342422,1127390421,Directed,27203,,2,Pezeshkian
1026550296,1004576149,Directed,27210,,3,Pezeshkian
1026763512,1001976122,Directed,27226,,11,Pezeshkian
1026763512,1006939659,Directed,27232,,3,Pezeshkian
1026763512,1156829958,Directed,27248,,5,Pezeshkian
1026763512,1275084443,Directed,27250,,2,Pezeshkian
1026763512,1324213724,Directed,27254,,2,Pezeshkian
1026800033,1069291200,Directed,27272,,3,Pezeshkian
1026800033,1083698645,Directed,27274,,2,Pezeshkian
1026800033,1142191532,Directed,27278,,6,Pezeshkian
1026800033,1189566498,Directed,27280,,2,Pezeshkian
1026820992,1055907077,Directed,27291,,2,Pezeshkian
1026820992,1057874165,Directed,27292,,5,Pezeshkian
1026820992,1083368581,Directed,27297,,3,Pezeshkian
1026820992,1119835032,Directed,27299,,2,Pezeshkian
1026820992,1162694867,Directed,27300,,2,Pezeshkian
1026896367,1068763227,Directed,27309,,2,Pezeshkian
1026902182,1005280116,Directed,27316,,2,Pezeshkian
1026902182,1069291200,Directed,27322,,2,Pezeshkian
1026902182,1366179987,Directed,27329,,4,Pezeshkian
1026983327,1068763227,Directed,27347,,3,Pezeshkian
1026983327,1083368581,Directed,27348,,2,Pezeshkian
1027148167,1005866359,Directed,27367,,9,Pezeshkian
1027148167,1050275597,Directed,27370,,2,Pezeshkian
1027176401,1001976122,Directed,27390,,7,Pezeshkian
1027176401,1002739327,Directed,27391,,2,Pezeshkian
1027176401,1002765601,Directed,27392,,3,Pezeshkian
1027176401,1002842804,Directed,27393,,2,Pezeshkian
1027176401,1004576149,Directed,27395,,3,Pezeshkian
1027176401,1005665139,Directed,27397,,4,Pezeshkian
1027176401,1006212930,Directed,27400,,3,Pezeshkian
1027176401,1006914438,Directed,27402,,2,Pezeshkian
1027176401,1006939659,Directed,27403,,9,Pezeshkian
1027176401,1007007698,Directed,27404,,2,Pezeshkian
1027176401,1007884158,Directed,27406,,2,Pezeshkian
1027176401,1028191536,Directed,27409,,2,Pezeshkian
1027176401,1066357067,Directed,27414,,5,Pezeshkian
1027176401,1068487996,Directed,27416,,3,Pezeshkian
1027176401,1068763227,Directed,27417,,3,Pezeshkian
1027176401,1069291200,Directed,27418,,2,Pezeshkian
1027176401,1071708822,Directed,27419,,2,Pezeshkian
1027176401,1142191532,Directed,27433,,3,Pezeshkian
1027397773,1050275597,Directed,27475,,2,Pezeshkian
1027605109,1324213724,Directed,27502,,2,Pezeshkian
1027672454,1000018594,Directed,27512,,2,Pezeshkian
1027676885,1001752974,Directed,27517,,2,Pezeshkian
1027676885,1001976122,Directed,27518,,15,Pezeshkian
1027676885,1002062924,Directed,27519,,10,Pezeshkian
1027676885,1002670105,Directed,27523,,2,Pezeshkian
1027676885,1002739327,Directed,27524,,4,Pezeshkian
1027676885,1002765601,Directed,27525,,6,Pezeshkian
1027676885,1002843824,Directed,27526,,5,Pezeshkian
1027676885,1004069147,Directed,27529,,4,Pezeshkian
1027676885,1004135749,Directed,27531,,2,Pezeshkian
1027676885,1004793780,Directed,27532,,3,Pezeshkian
1027676885,1005280116,Directed,27533,,77,Pezeshkian
1027676885,1005665139,Directed,27534,,2,Pezeshkian
1027676885,1005866359,Directed,27536,,7,Pezeshkian
1027676885,1006212930,Directed,27537,,2,Pezeshkian
1027676885,1006227643,Directed,27538,,15,Pezeshkian
1027676885,1006298883,Directed,27540,,2,Pezeshkian
1027676885,1006457889,Directed,27541,,2,Pezeshkian
1027676885,1006914438,Directed,27543,,3,Pezeshkian
1027676885,1007883087,Directed,27545,,6,Pezeshkian
1027676885,1007884158,Directed,27546,,10,Pezeshkian
1027676885,1065754240,Directed,27560,,2,Pezeshkian
1027676885,1066357067,Directed,27561,,4,Pezeshkian
1027676885,1069291200,Directed,27565,,21,Pezeshkian
1027676885,1080296471,Directed,27569,,2,Pezeshkian
1027676885,1083368581,Directed,27570,,2,Pezeshkian
1027676885,1101759541,Directed,27572,,3,Pezeshkian
1027676885,1118521939,Directed,27575,,2,Pezeshkian
1027676885,1127390421,Directed,27578,,6,Pezeshkian
1027676885,1154252621,Directed,27585,,2,Pezeshkian
1027676885,1162694867,Directed,27586,,2,Pezeshkian
1027676885,1185449632,Directed,27591,,2,Pezeshkian
1027676885,1189566498,Directed,27592,,2,Pezeshkian
1027676885,1308311510,Directed,27604,,10,Pezeshkian
1027676885,1370234845,Directed,27612,,2,Pezeshkian
1027676885,1376208776,Directed,27614,,2,Pezeshkian
1027676885,1454361599,Directed,27618,,4,Pezeshkian
1027676885,1489456179,Directed,27621,,2,Pezeshkian
1027676885,1532857131,Directed,27624,,4,Pezeshkian
1027676885,1679641231,Directed,27628,,2,Pezeshkian
1027676885,1764400996,Directed,27630,,2,Pezeshkian
1027676885,1803583427,Directed,27632,,4,Pezeshkian
1027676885,1990273594,Directed,27638,,2,Pezeshkian
1027697151,1033616240,Directed,27647,,2,Pezeshkian
1027787548,1006013033,Directed,27663,,2,Pezeshkian
1027787548,1029503884,Directed,27667,,4,Pezeshkian
1027787548,1029983210,Directed,27668,,2,Pezeshkian
1027787548,1043119208,Directed,27670,,2,Pezeshkian
1027787548,1052439761,Directed,27671,,2,Pezeshkian
1027787548,1053862072,Directed,27672,,3,Pezeshkian
1027787548,1066357067,Directed,27675,,2,Pezeshkian
1027787548,1102890021,Directed,27679,,2,Pezeshkian
1027787548,1107401192,Directed,27680,,5,Pezeshkian
1027787548,1428701040,Directed,27685,,9,Pezeshkian
1027787548,1538372911,Directed,27694,,3,Pezeshkian
1027867620,1393189914,Directed,27716,,2,Pezeshkian
1027872367,1001976122,Directed,27721,,4,Pezeshkian
1027872367,1006227643,Directed,27727,,2,Pezeshkian
1027872367,1006263686,Directed,27728,,2,Pezeshkian
1027872367,1023743835,Directed,27734,,4,Pezeshkian
1027872367,1029438506,Directed,27735,,4,Pezeshkian
1027872367,1031894080,Directed,27736,,2,Pezeshkian
1027872367,1066357067,Directed,27742,,16,Pezeshkian
1027872367,1068487996,Directed,27743,,5,Pezeshkian
1027872367,1074023597,Directed,27745,,2,Pezeshkian
1027872367,1115604022,Directed,27749,,2,Pezeshkian
1027872367,1153794295,Directed,27755,,3,Pezeshkian
1027872367,1180909510,Directed,27757,,2,Pezeshkian
1027872367,1191373712,Directed,27761,,2,Pezeshkian
1027872367,1262703985,Directed,27769,,2,Pezeshkian
1027872367,1278863564,Directed,27770,,2,Pezeshkian
1027872367,1346732056,Directed,27776,,2,Pezeshkian
1027872367,1710473592,Directed,27788,,2,Pezeshkian
1027872367,1812557403,Directed,27790,,2,Pezeshkian
1027872367,1966286808,Directed,27796,,3,Pezeshkian
