Id,Label,views,followers,importance,posts,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,modularity_class
1590501453,i0proxy,54458,59079,2.06803,39,0,3,3,0.192643,0,1638
1414969033,eshgyanlrahbaram,375,2260,1.158104,38,3,3,6,0.224948,1549.00167,13017
1658275046,damn_drunk,6,52,1.025573,6,0,1,1,1,0,5795
1091795249,aftabkaranazadi,654,175,1.282308,77,1,6,7,0.22523,1087.9887,6434
1957913241,niyakhak_magazine,4288,3048,1.246424,20,0,1,1,0.196024,0,6434
1465702974,shbakekhabari1,87,3371,1.16272,44,0,5,5,0.218089,0,2472
1097535176,nedayeahwaz,0,2479,1.075547,19,0,1,1,1,0,4345
1051279601,goolbagh,83,30,1.140801,37,0,1,1,0.218059,0,13017
1201491778,kafesiasi,1201,216,1.408546,120,1,6,7,0.225947,1193,2472
1498852777,hatefna,12283,684,1.429793,15,1,0,1,0,0,1638
1051794061,persiansahm,3621,1146,1.211546,17,0,1,1,0.180867,0,11292
1000115527,pasargadtabaciran,0,58604,1.045323,11,0,2,2,0.217249,0,13017
1350868162,kr_sz,0,36212,1.021189,5,0,1,1,1,0,13265
1046961545,akhbarejahrom,1762,7872,1.118999,11,0,2,2,0.180621,0,2472
